code,ISO3V10,Country,EPI_regions,GEO_subregion,GDPCAP07,Population07,Landarea,PopulationDensity,Landlock,No_surface_water,Desert,High_Population_Density,EPI,ENVHEALTH,ECOSYSTEM,DALY,AIR_H,WATER_H,AIR_E,WATER_E,BIODIVERSITY,FORESTRY,FISHERIES,AGRICULTURE,CLIMATE,DALY_pt,ACSAT_pt,ACSAT_pt_imp,WATSUP_pt,WATSUP_pt_imp,INDOOR_pt,PM10_pt,SO2_pt,NOX_pt,NMVOC_pt,OZONE_pt,WQI_pt,WQI_pt_imp,WQI_pt_GEMS station data,WSI_pt,WATSTR_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,FORGRO_pt,FORCOV_pt,MTI_pt,EEZTD_pt,AGWAT_pt,AGSUB_pt,AGPEST_pt,GHGCAP_pt,GHGCAP_pt_imp,GHGIND_pt,CO2KWH_pt,CO2KWH_pt_imp,DALY_raw,ACSAT_raw,ACSAT_raw_imp,WATSUP_raw,WATSUP_raw_imp,INDOOR_raw,PM10_raw,OZONE_raw,WQI_raw,WQI_raw_imp,WQI_raw_GEMS station data,SO2_raw,NOX_raw,NMVOC_raw,WSI_raw,WATSTR_raw,PACOV_raw,AZE_raw,MPAEEZ_raw,FORGRO_raw,FORCOV_raw,MTI_raw,EEZTD_raw,AGWAT_raw,AGSUB_raw,AGPEST_raw,GHGCAP_raw,GHGCAP_raw_imp,GHGIND_raw,CO2KWH_raw,CO2KWH_raw_imp,DALY_w,ACSAT_w,WATSUP_w,INDOOR_w,PM10_w,OZONE_w,SO2_w,NOX_w,NMVOC_w,WSI_w,WATSTR_w,PACOV_w,AZE_w,MPAEEZ_w,FORGRO_w,FORCOV_w,MTI_w,EEZTD_w,AGWAT_w,AGSUB_w,AGPEST_w,GHGCAP_w,GHGIND_w,CO2KWH_w,DALY_tr,PM10_tr,OZONE_tr,SO2_tr,NOX_tr,NMVOC_tr,WATSTR_tr,MPAEEZ_tr,AGWAT_tr,GHGCAP_tr,GHGIND_tr,CO2KWH_tr,DALY_t,ACSAT_t,WATSUP_t,INDOOR_t,PM10_t,OZONE_t,SO2_t,NOX_t,NMVOC_t,WSI_t,WATSTR_t,PACOV_t,AZE_t,MPAEEZ_t,FORGRO_t,FORCOV_t,MTI_t,EEZTD_t,AGWAT_t,AGSUB_t,AGPEST_t,GHGCAP_t,GHGIND_t,CO2KWH_t,DALY_ttr,PM10_ttr,OZONE_ttr,SO2_ttr,NOX_ttr,NMVOC_ttr,WATSTR_ttr,MPAEEZ_ttr,AGWAT_ttr,GHGCAP_ttr,GHGIND_ttr,CO2KWH_ttr
690,SYC,Seychelles,Sub-Saharan Africa,Western Indian Ocean,19652.38,85032.00,195.62,434.68,0,0,0,1,NA,79.42,NA,66.64,94.74,89.66,43.71,NA,68.90,100.00,99.79,45.45,56.09,66.63924946,100.00,1,79.31034483,0,94.73684211,NA,34.85571335,31.10291113,26.57229498,100,45.8,1,NA,NA,NA,100,0.603478867,75,100,100,100,99.5832,NA,100,9.090909091,61.2,1,100,1.9,1,28,100.00,1,88,0,5,NA,0,45.8,1,NA,5.259516,6.909858,7.830181,NA,NA,10,75,0.014576,1,0,0.014946,0.4168,NA,0,2,8.4,1,0,847.7,1,3.33220451,100,88,5,NA,0,1.660039007,1.932949088,2.057985626,NA,NA,10,75,0.014470791,1,0,0.014946,0.4168,NA,0,2,2.245369878,0,6.742504979,3.33220451,NA,0,1.660039007,1.932949088,2.057985626,NA,0.014470791,NA,2.245369878,0,6.742504979,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
760,SYR,Syria,Middle East and North Africa,Mashriq,4038.42,20503917.00,184365.81,111.21,0,0,0,0,64.6,73.67,55.49,73.01,62.62,86.03,53.78,34.37,8.48,100.00,85.72,81.77,60.96,73.0128696,91.02132435,0,81.03448276,0,94.73684211,30.49734897,44.91790986,47.68427208,40.2475386,100,45.0,1,NA,43.80989011,3.733638264,6.389,14.77213111,NA,NA,100,100,71.446995,8.862225136,100,100,87.8,1,58.87824844,9.361816207,0,23,92,0,89,0,5,74.761949,0,45.0,1,NA,1.998334,1.432512,2.263774,0.41053,55.58,0.6389,NA,0.425069,NA,1.3,0.000446,28.553005,87.32,0,22,3.8,1,86.045999,605.5532,0,3.135494216,92,89,5,4.314309052,0,0.692313833,0.359429547,0.817033332,0.41053,4.035655566,0.6389,NA,0.354220234,NA,1.3,0.000446,28.553005,4.480966583,0,22,1.565145319,4.466436703,6.40614242,3.135494216,4.314309052,0,0.692313833,0.359429547,0.817033332,4.035655566,0.354220234,4.480966583,1.565145319,4.466436703,6.40614242,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
796,TCA,Turks and Caicos Islands,Latin America and Caribbean,Caribbean,NA,NA,547.75,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,55.72,NA,78.33,100.00,95.96,40.00,NA,NA,NA,0,NA,0,NA,NA,56.58326832,31.43751663,33.14259705,100,NA,0,NA,NA,NA,99.944,13.49778241,NA,NA,100,94.0859142,97.838992,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0.650773,6.693896,4.313576,NA,NA,9.9944,NA,0.382181,NA,0,-0.002015,2.161008,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,-0.429594392,1.901196066,1.461767258,NA,NA,9.9944,NA,0.323662686,NA,0,-0.002015,2.161008,NA,0,0,NA,NA,NA,NA,NA,0,-0.429594392,1.901196066,1.461767258,NA,0.323662686,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
148,TCD,Chad,Sub-Saharan Africa,Central Africa,1388.63,10763638.42,1243139.16,8.66,1,0,0,0,40.8,6.13,75.56,6.71,5.94,5.17,56.04,55.28,73.51,82.89,NA,77.03,75.43,6.710945935,0,0,10.34482759,0,1.452631579,10.43104075,73.9305293,57.68067591,49.94822225,6.812004236,44.7,1,NA,100,31.80710354,73.506,NA,NA,87.5556,78.22706065,NA,NA,100,99.20347176,54.54545455,100,0,100,1.7,1,178,9,0,48,0,93.62,109.398711,106339000.3,44.7,1,NA,0.122707,0.554772,0.938709,0,16.44,7.3506,NA,NA,0.968889,-0.7,NA,NA,0.441,0.0022127,12,2.317225,0,0,856.3,1,5.18178355,10.9,48,93.62,4.694999107,18.48214267,-2.097955879,-0.58919806,-0.063249752,0,2.858766418,7.3506,NA,NA,0.968889,-0.7,NA,NA,0.365337317,0.0022127,12,1.19912859,0,6.752568007,5.18178355,4.694999107,18.48214267,-2.097955879,-0.58919806,-0.063249752,2.858766418,NA,0.365337317,1.19912859,0,6.752568007,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
768,TGO,Togo,Sub-Saharan Africa,Western Africa,777.37,6300495.00,57276.95,110.00,0,0,0,0,36.4,23.15,49.71,21.15,35.04,15.27,46.39,72.10,75.85,0.00,82.41,86.36,54.58,21.14837124,1.234567901,0,29.31034483,0,0,70.07974353,60.64072454,46.66252531,37.1691004,12.56234038,44.2,1,NA,100,100,100,3.397191147,NA,NA,0,99.02850501,65.78874,100,100,72.72727273,100,0,0,18.30857699,0,114,12,0,59,0,95,35.28181,33993100.8,44.2,1,NA,0.440512,1.578366,2.993324,0,0,10,NA,0.084871,NA,-4.5,-0.000331,34.21126,0.517,0,16,2.10146,0,360.662172,403.8673,0,4.736198448,12,59,95,3.563367534,17.34166817,-0.819817592,0.456390135,1.096384476,0,0,10,NA,0.081461086,NA,-3.215,-0.000331,34.21126,0.4167347,0,16,1.131872968,5.679808697,6.001086359,4.736198448,3.563367534,17.34166817,-0.819817592,0.456390135,1.096384476,0,0.081461086,0.4167347,1.131872968,5.89071055,6.001086359,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
764,THA,Thailand,East Asia and the Pacific,South East Asia,6982.73,66979359.00,513634.82,130.40,0,0,0,0,62.2,65.58,58.73,55.90,54.48,96.03,36.59,77.73,79.77,89.85,60.13,90.01,52.97,55.90293023,95.51066218,0,96.55172414,0,75.67368421,33.29162462,44.50373619,48.25037521,32.40948447,5.345529702,82.66858417,0,82.66858417,100,45.58049773,94.376,35.95219436,NA,92.144,87.55832037,100,20.251762,72.76331181,100,90.90909091,75.84426198,0,48.09813175,12.07363003,0,39,96,0,98,0,23.11,70.901895,142235002.9,82.66858417,0,82.66858417,2.07954,1.357586,4.610301,0,8.79,9.4376,NA,1.368119,0.98036,-0.4,0.006738,79.748238,19.5,0,20,5.494011,0,107.700349,535.5893,0,3.663561646,96,98,23.11,4.261297161,18.7729912,0.732146715,0.305708123,1.528293148,0,2.281361457,9.4376,NA,0.862095969,0.98036,-0.4,0.006738,79.748238,3.020424886,0,20,1.870880368,4.688595005,6.283367636,3.663561646,4.261297161,18.7729912,0.732146715,0.305708123,1.528293148,2.281361457,0.862095969,3.020424886,1.870880368,4.688595005,6.283367636,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
762,TJK,Tajikistan,Eastern Europe and Central Asia,Central Asia,1658.74,6727377.00,130110.95,51.70,1,0,0,0,51.3,52.04,50.53,38.37,64.37,67.06,68.57,44.47,38.06,92.45,NA,40.68,59.18,38.36971834,91.02132435,0,43.10344828,0,77.02105263,51.72337958,76.25396924,72.90276126,79.30133427,30.42450714,45.1,1,NA,52.30882729,35.40228198,38.057,NA,NA,84.9056,100,NA,NA,19.29652679,100,13.63636364,81.1,1,0,74.44756049,0,67,92,0,67,0,21.83,49.979714,983656,45.1,1,NA,0.098135,0.130847,0.065423,0.348436,14,3.8057,NA,NA,0.962264,0,NA,NA,68.58,0,3,4.7,1,297.320939,31.7994,0,4.204692619,92,67,21.83,3.911617203,13.79903254,-2.321411197,-2.033726577,-2.7268814,0.348436,2.708050201,3.8057,NA,NA,0.962264,0,NA,NA,4.24247717,0,3,1.735621299,5.679808697,3.459447422,4.204692619,3.911617203,13.79903254,-2.321411197,-2.033726577,-2.7268814,2.708050201,NA,4.24247717,1.735621299,5.698169883,3.459447422,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
772,TKL,Tokelau,East Asia and the Pacific,South Pacific,NA,NA,15.15,NA,0,0,0,0,NA,NA,NA,NA,94.74,NA,65.79,NA,52.67,100.00,99.85,40.00,NA,NA,NA,0,NA,0,94.73684211,NA,78.78677732,48.89587191,56.67922359,NA,NA,0,NA,NA,NA,70.155,0.225338258,NA,NA,100,100,99.693256,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,5,NA,NA,NA,0,NA,0.076919,1.276922,0.50964,NA,NA,7.0155,NA,0.005418,NA,0,0.031954,0.306744,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,5,NA,NA,-2.565002359,0.244452495,-0.674050685,NA,NA,7.0155,NA,0.005403375,NA,0,0.031954,0.306744,NA,0,0,NA,NA,NA,NA,NA,NA,-2.565002359,0.244452495,-0.674050685,NA,0.005403375,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
795,TKM,Turkmenistan,Eastern Europe and Central Asia,Central Asia,5663.02,4963331.95,460254.24,10.78,1,0,1,0,38.4,51.24,25.55,39.85,70.70,54.54,70.11,32.08,30.36,100.00,NA,30.84,35.05,39.85399543,57.35129068,0,51.72413793,0,94.73684211,46.65666713,67.72160579,65.57545896,51.91027133,100,45.0,1,NA,18.51318558,19.74255885,30.363,NA,NA,100,100,NA,NA,4.200546733,100,0,24.3,1,88.20956043,3.34555623,0,64,62,0,72,0,5,55.022427,0,45.0,1,NA,0.222948,0.262268,0.78561,0.59535,27.92,3.0363,NA,NA,1.035714,0,NA,NA,97.25,0,0,23.3,1,46.55907,795.1437,0,4.158883083,62,72,5,4.007740866,0,-1.500816719,-1.338388397,-0.241294793,0.59535,3.364533397,3.0363,NA,NA,1.035714,0,NA,NA,4.587515251,0,0,3.189364869,3.861972517,6.678522853,4.158883083,4.007740866,0,-1.500816719,-1.338388397,-0.241294793,3.364533397,NA,4.587515251,3.189364869,3.861972517,6.678522853,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
626,TLS,Timor-Leste,East Asia and the Pacific,South East Asia,675.22,1064141.00,14924.87,71.30,0,0,0,0,NA,NA,NA,39.85,NA,34.13,89.64,68.67,21.92,59.56,NA,40.00,NA,39.85399543,33.78226712,0,34.48275862,0,NA,NA,100,77.32330011,60.51935301,100,37.3,1,NA,NA,100,29.233,0,NA,NA,59.56454121,NA,72.483078,NA,100,0,NA,0,NA,NA,0,64,41,0,62,0,NA,NA,0,37.3,1,NA,0.008996,0.086016,0.359687,NA,0,2.9233,NA,0,NA,-1.3,NA,27.516922,NA,0,0,NA,0,NA,NA,0,4.158883083,41,62,NA,NA,0,-4.710975245,-2.453221954,-1.02252107,NA,0,2.9233,NA,0,NA,-1.3,NA,27.516922,NA,0,0,NA,NA,NA,4.158883083,NA,0,-4.710975245,-2.453221954,-1.02252107,0,0,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
776,TON,Tonga,East Asia and the Pacific,South Pacific,3509.80,103066.00,682.56,151.00,0,0,0,0,NA,71.43,NA,65.50,56.95,97.76,61.49,NA,84.36,100.00,50.13,42.73,75.45,65.50225385,95.51066218,0,100,0,56.94736842,NA,57.40158531,52.58517155,44.15264353,100,47.1,1,NA,NA,NA,100,37.45397972,NA,NA,100,1.201014346,99.054155,NA,100,4.545454545,100.0,1,100,1.8,1,29,96,0,100,0,40.9,NA,0,47.1,1,NA,0.60152,0.899739,1.588304,NA,NA,10,NA,1.454952,NA,0,-0.033662,0.945845,NA,0,1,2.0,1,0,852.5,1,3.36729583,96,100,40.9,NA,0,-0.508295494,-0.105650558,0.46266678,NA,NA,10,NA,0.898107209,NA,0,-0.033662,0.945845,NA,0,1,1.086240405,0,6.748226157,3.36729583,NA,0,-0.508295494,-0.105650558,0.46266678,NA,0.898107209,NA,1.086240405,0,6.748226157,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
780,TTO,Trinidad and Tobago,Latin America and Caribbean,Caribbean,22199.27,1333049.87,5202.12,256.25,0,0,0,1,54.2,70.17,38.33,67.82,54.70,90.34,38.79,73.15,61.56,96.89,92.18,93.18,26.24,67.81759933,91.02132435,0,89.65517241,0,94.73684211,14.66318769,30.57796081,26.30462521,14.67786018,100,46.3,1,NA,100,100,97.184,1.867839547,50,100,93.77916019,100,84.357609,100,100,86.36363636,0.0,1,100,4.946339341,0,27,92,0,94,0,5,100.958394,0,46.3,1,NA,7.936315,10.894864,23.042479,0,0,9.7184,50,0.045807,1,-0.2,0.025346,15.642391,0.52,0,19,46.2,1,20.220784,739.5552,0,3.295836866,92,94,5,4.614708491,0,2.071449062,2.388291486,3.137339426,0,0,9.7184,50,0.044788836,1,-0.2,0.025346,15.642391,0.418710335,0,19,3.811647315,3.054981079,6.606048924,3.295836866,4.614708491,0,2.071449062,2.388291486,3.137339426,0,0.044788836,0.418710335,3.854355078,3.054981079,6.606048924,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
788,TUN,Tunisia,Middle East and North Africa,Northern Africa,7101.78,10225400.00,147881.49,69.15,0,0,0,0,60.6,77.16,44.00,67.82,86.61,86.41,45.68,50.64,9.99,100.00,48.50,43.90,58.83,67.81759933,83.16498316,0,89.65517241,0,94.73684211,78.47661575,43.82834826,51.12911893,47.28157712,44.17791373,63.01877163,0,63.01877163,71.21565708,5.319839915,12.584,2.205737154,NA,100,100,90.69888938,6.305196,35.43122305,100,13.63636364,100.0,1,24.21583573,11.2220457,0,27,85,0,94,0,5,30.086164,64297.7,63.01877163,0,63.01877163,2.2191,1.033059,1.195702,0.210301,51.94,1.2584,NA,0.054315,1.08,1.9,-0.003169,93.694804,47.12,0,3,2.5,1,176.818796,556.642,0,3.295836866,85,94,5,3.404065398,11.07129469,0.797101708,0.032524304,0.178733461,0.210301,3.969159197,1.2584,NA,0.052891267,1.08,1.9,-0.003169,93.694804,3.873697891,0,3,1.254037584,5.180765032,6.321922304,3.295836866,3.404065398,11.07129469,0.797101708,0.032524304,0.178733461,3.969159197,0.052891267,3.873697891,1.254037584,5.180765032,6.321922304,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
792,TUR,Turkey,Eastern Europe and Central Asia,Central Europe,11967.68,73003736.00,768693.62,94.97,0,0,0,0,60.4,74.45,46.34,65.50,76.13,90.68,46.21,62.83,17.14,100.00,55.63,64.13,53.62,65.50225385,86.53198653,0,94.82758621,0,88.42105263,63.8371259,49.33568952,46.77546496,43.72609937,38.73787727,57.870108,0,57.870108,100,35.56184083,18.747,31.06300434,0,100,100,76.88663739,34.367623,86.86993352,4.332880334,90.90909091,74.6,1,50.75215386,14.57655784,0,29,88,0,97,0,11,39.717822,189136,57.870108,0,57.870108,1.306611,1.56154,1.650987,0,13.9,1.8747,0,1.106143,1.020697,0.2,-0.007875,65.632377,13.85,0.2657566,20,5.7,1,101.914702,478.21,0,3.36729583,88,97,11,3.681800004,12.1502269,0.267436762,0.445672514,0.501373291,0,2.701361213,1.8747,0,0.744858313,1.020697,0.2,-0.007875,65.632377,2.697999865,0.2657566,20,1.90329026,4.633900509,6.170049967,3.36729583,3.681800004,12.1502269,0.267436762,0.445672514,0.501373291,2.701361213,0.744858313,2.697999865,1.90329026,4.633900509,6.170049967,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
798,TUV,Tuvalu,East Asia and the Pacific,South Pacific,NA,NA,31.61,NA,0,0,0,1,NA,NA,NA,44.18,NA,87.93,67.09,NA,0.51,100.00,91.96,45.45,NA,44.1805528,NA,0,87.93103448,0,NA,NA,74.50154374,39.62960967,39.40346103,100,NA,0,NA,NA,NA,0.613,0.199281616,NA,NA,100,87.08586724,96.834872,NA,100,9.090909091,NA,0,NA,NA,0,56,NA,0,93,0,NA,NA,0,NA,0,NA,0.11615,3.076498,2.443982,NA,NA,0.0613,NA,0.00479,NA,0,-0.0044,3.165128,NA,0,2,NA,0,NA,NA,0,4.025351691,NA,93,NA,NA,0,-2.15287282,1.123791937,0.893628676,NA,NA,0.0613,NA,0.004778564,NA,0,-0.0044,3.165128,NA,0,2,NA,NA,NA,4.025351691,NA,0,-2.15287282,1.123791937,0.893628676,NA,0.004778564,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
999,TWN,Taiwan,East Asia and the Pacific,Northeast Asia,NA,NA,36222.74,NA,0,0,0,1,NA,NA,NA,NA,42.37,NA,26.81,NA,75.22,NA,59.58,40.00,43.32,NA,NA,0,NA,0,NA,42.37362972,30.85215391,20.04224734,19.49727149,28.77784755,NA,0,NA,NA,100,100,0.89748533,NA,NA,NA,100,19.164414,NA,100,0,45.0,1,75.59938726,7.618046267,0,NA,NA,0,NA,0,NA,59.68,1363569.92,NA,0,NA,7.729767,19.738512,14.879801,NA,0,10,NA,0.021754,NA,NA,0.005923,80.835586,NA,0,0,13.3,1,60.672918,655.2979,0,NA,NA,NA,NA,4.088996956,14.12561749,2.04507872,2.982571651,2.700004656,NA,0,10,NA,0.021520758,NA,NA,0.005923,80.835586,NA,0,0,2.659213046,4.121844904,6.485089941,NA,4.088996956,14.12561749,2.04507872,2.982571651,2.700004656,0,0.021520758,NA,2.659213046,4.121844904,6.485089941,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
834,TZA,Tanzania,Sub-Saharan Africa,Southern Africa,1118.13,41276209.00,891021.57,46.32,0,0,0,0,47.9,25.91,69.89,18.16,43.71,23.61,55.28,77.76,80.59,70.71,83.35,59.09,66.83,18.16373913,24.80359147,0,22.4137931,0,0,87.42975768,71.31722807,53.00787308,42.02810037,22.66987862,85,0,85,100,41.04533124,100,36.62939899,85.714286,75.6316,65.78538103,83.45229989,83.251984,100,100,18.18181818,93.93797656,0,50.3234928,29.11523903,0,125,33,0,55,0,95,25.386307,4579139.84,85,0,85,0.157769,0.864362,1.926023,0,10.84,10,85.714286,1.406888,0.939079,-1.1,-0.005638,16.748016,4.811,0,4,3.087294,0,102.827869,247.6026,0,4.828313737,33,55,95,3.234209934,15.33702195,-1.846623341,-0.145763616,0.655457255,0,2.471483629,10,85.714286,0.878334627,0.939079,-1.1,-0.005638,16.748016,1.759752673,0,4,1.407883137,4.642734422,5.511825042,4.828313737,3.234209934,15.33702195,-1.846623341,-0.145763616,0.655457255,2.471483629,0.878334627,1.759752673,1.407883137,4.642734422,5.511825042,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
800,UGA,Uganda,Sub-Saharan Africa,Eastern Africa,1015.53,30637544.00,207069.18,147.96,1,0,0,0,49.8,27.94,71.60,15.19,50.00,31.37,51.49,64.66,87.50,44.07,NA,58.67,78.62,15.19362594,24.80359147,0,37.93103448,0,0,100,65.21229626,51.12729319,40.06302398,22.12505041,39.50387729,0,39.50387729,100,79.61881194,100,NA,50,56.5716,31.57076205,NA,NA,100,98.58603369,18.18181818,100,0,88.4506972,26.0,1,137,33,0,64,0,95,11.865652,5101670.08,39.50387729,0,39.50387729,0.2838,1.033238,2.301997,0,1.35,10,50,NA,0.891429,-2.2,NA,NA,0.181,0.0039279,4,2.284056,0,46.323317,284.9,1,4.919980926,33,64,95,2.47364784,15.44507871,-1.259485514,0.032697561,0.833777007,0,0.854415328,10,50,NA,0.891429,-2.2,NA,NA,0.166361537,0.0039279,4,1.189079244,3.857003134,5.652215441,4.919980926,2.47364784,15.44507871,-1.259485514,0.032697561,0.833777007,0.854415328,NA,0.166361537,1.189079244,3.857003134,5.652215441,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
804,UKR,Ukraine,Eastern Europe and Central Asia,Eastern Europe,6547.08,46509350.00,588417.29,79.04,0,0,0,0,58.2,73.85,42.58,52.74,96.44,93.49,43.81,45.68,35.72,100.00,86.49,76.82,42.27,52.73934127,92.14365881,0,94.82758621,0,94.27368421,98.60225403,41.96451523,46.34124572,47.15371737,43.49007664,29.8,1,NA,100,23.03646393,34.28,40.03203607,NA,100,100,95.98194369,76.996251,86.13950529,69.86663165,77.27272727,52.4,1,43.41018509,20.90483495,0,43,93,0,97,0,5.44,20.537444,73695.8,29.8,1,NA,2.654761,1.627229,1.209656,0,24.19,3.428,NA,1.611504,1.124735,0.1,-0.001369,23.003749,14.1,0.0837084,17,10.8,1,118.725896,359.0793,0,3.761200116,93,97,5.44,3.022249757,11.20771466,0.976354632,0.486878568,0.190336022,0,3.22644709,3.428,NA,0.959926301,1.124735,0.1,-0.001369,23.003749,2.714694744,0.0837084,17,2.471429405,4.78520493,5.883543255,3.761200116,3.022249757,11.20771466,0.976354632,0.486878568,0.190336022,3.22644709,0.959926301,2.714694744,2.471429405,4.78520493,5.883543255,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
858,URY,Uruguay,Latin America and Caribbean,South America,10841.47,3323906.00,174047.96,19.10,0,0,0,0,59.1,72.00,46.21,70.31,47.37,100.00,59.62,81.72,1.85,100.00,50.67,77.27,49.28,70.3112179,100,0,100,0,94.73684211,0,65.45343592,65.66337546,61.97578698,33.69606336,63.43841138,0,63.43841138,100,100,2.373,0.266588966,NA,NA,100,66.11214163,35.221793,100,100,54.54545455,46.65584625,0,55.60227201,48.18963865,0,25,100,0,100,0,5,174.672326,514102,63.43841138,0,63.43841138,0.277294,0.260089,0.315157,0,0,0.2373,NA,0.006413,NA,1.3,-0.011546,64.778207,2.179,0,12,12.705239,0,92.125545,104.4021,0,3.218875825,100,100,5,4.892892683,13.15017891,-1.282676964,-1.346731399,-1.154684352,0,0,0.2373,NA,0.006392524,NA,1.3,-0.011546,64.778207,1.156566682,0,12,2.617778168,4.533948529,4.64824979,3.218875825,5.162911796,13.15017891,-1.282676964,-1.346731399,-1.154684352,0,0.006392524,1.156566682,2.617778168,4.533948529,4.64824979,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
